program,gender,watIam,first_name,last_name,email,id,team number,group
SE,M,thamnet,Tirrell,Hamnet,thamnet@edu.uwaterloo.ca,22045577,,10
SE,M,tmaisey,Tabbitha,Maisey,tmaisey@edu.uwaterloo.ca,96130073,,11
SE,M,tyeell,Timothy,Yeell,tyeell@edu.uwaterloo.ca,59533762,,12
SE,M,vloder,Vivianne,Loder,vloder@edu.uwaterloo.ca,77715378,,15
SE,M,yfalkou,Yardley,Falkous,yfalkou@edu.uwaterloo.ca,38041124,,18
SE,M,yhanes,Yorke,Hanes,yhanes@edu.uwaterloo.ca,22234674,,1
SYDE,F,achurch,Ashley,Church,achurch@edu.uwaterloo.ca,83261951,,1
SYDE,F,aklink,Ashley,Klink,aklink@edu.uwaterloo.ca,71138278,,2
SYDE,F,aleaney,Aaren,Leaney,aleaney@edu.uwaterloo.ca,11569895,,3
SYDE,F,aparkis,Ann,Parkisson,aparkis@edu.uwaterloo.ca,11962199,,6
SYDE,F,awaterh,Andie,Waterhouse,awaterh@edu.uwaterloo.ca,82731478,,11
SYDE,F,bfeild,Brigg,Feild,bfeild@edu.uwaterloo.ca,68422089,,12
SYDE,F,bswash,Blondie,Swash,bswash@edu.uwaterloo.ca,97791181,,13
SYDE,F,cgrob,Carlen,Grob,cgrob@edu.uwaterloo.ca,54280905,,15
SYDE,F,cleads,Con,Leads,cleads@edu.uwaterloo.ca,36925301,,16
SYDE,F,cmorale,Celesta,Moraleda,cmorale@edu.uwaterloo.ca,56393231,,1
SYDE,F,coutibr,Conroy,Outibridge,coutibr@edu.uwaterloo.ca,28712572,,2
SYDE,F,dbeadon,Dorey,Beadon,dbeadon@edu.uwaterloo.ca,39592845,,3
SYDE,F,dhaig,Decca,Haig,dhaig@edu.uwaterloo.ca,56446097,,6
SYDE,F,dmcfady,Delano,McFadyen,dmcfady@edu.uwaterloo.ca,14610200,,11
SYDE,F,dmewbur,Daryn,Mewburn,dmewbur@edu.uwaterloo.ca,39174650,,12
SYDE,F,dwyd,Del,Wyd,dwyd@edu.uwaterloo.ca,11012746,,13
SYDE,F,ekestev,Erin,Kesteven,ekestev@edu.uwaterloo.ca,31597279,,15
SYDE,F,epointi,Ethan,Pointing,epointi@edu.uwaterloo.ca,32078855,,16
SYDE,F,etincom,Elora,Tincombe,etincom@edu.uwaterloo.ca,15509326,,1
SYDE,F,fbroadh,Fifi,Broadhurst,fbroadh@edu.uwaterloo.ca,64199810,,2
SYDE,F,geckers,Gina,Eckersley,geckers@edu.uwaterloo.ca,87536466,,3
SYDE,F,gtretwe,Garrett,Tretwell,gtretwe@edu.uwaterloo.ca,44385491,,6
SYDE,F,hmaytum,Hanson,Maytum,hmaytum@edu.uwaterloo.ca,19367659,,11
SYDE,F,hmuttit,Hermon,Muttitt,hmuttit@edu.uwaterloo.ca,86427010,,12
SYDE,F,ijaves,Inesita,Javes,ijaves@edu.uwaterloo.ca,45132874,,13
SYDE,F,inevet,Ira,Nevet,inevet@edu.uwaterloo.ca,11377959,,15
SYDE,F,jdreaki,Jennilee,Dreakin,jdreaki@edu.uwaterloo.ca,52383621,,16
SYDE,F,jgiovan,Joy,Giovannacci,jgiovan@edu.uwaterloo.ca,68130722,,1
SYDE,F,jhuygen,Jacquenette,Huygens,jhuygen@edu.uwaterloo.ca,70353544,,2
SYDE,F,lantoni,Lynn,Antoni,lantoni@edu.uwaterloo.ca,39870321,,3
SYDE,F,lchamle,Lotty,Chamley,lchamle@edu.uwaterloo.ca,67413974,,6
SYDE,F,lutting,Logan,Utting,lutting@edu.uwaterloo.ca,10249374,,11
SYDE,F,mfearby,Mallissa,Fearby,mfearby@edu.uwaterloo.ca,95777420,,12
SYDE,F,nellaco,Nickola,Ellacombe,nellaco@edu.uwaterloo.ca,72497622,,13
SYDE,F,overick,Odelinda,Verick,overick@edu.uwaterloo.ca,72734341,,15
SYDE,F,ptookil,Papagena,Tookill,ptookil@edu.uwaterloo.ca,91403830,,16
SYDE,F,smarqye,Sanson,Marqyes,smarqye@edu.uwaterloo.ca,27899242,,1
SYDE,F,tbirtch,Theodore,Birtchnell,tbirtch@edu.uwaterloo.ca,39219305,,2
SYDE,F,tcuseic,Trude,Cuseick,tcuseic@edu.uwaterloo.ca,30913133,,3
SYDE,F,uelijah,Uta,Elijahu,uelijah@edu.uwaterloo.ca,55183903,,6
SYDE,F,vmccray,Vincent,McCray,vmccray@edu.uwaterloo.ca,82841582,,11
SYDE,F,wkegley,Wallis,Kegley,wkegley@edu.uwaterloo.ca,68084694,,12
SYDE,F,wlayzel,Winnie,Layzell,wlayzel@edu.uwaterloo.ca,69103859,,13
SYDE,F,ygotts,Yetta,Gotts,ygotts@edu.uwaterloo.ca,60454764,,15
SYDE,M,acrowso,Abagail,Crowson,acrowso@edu.uwaterloo.ca,54432914,,16
SYDE,M,bmosten,Barret,Mosten,bmosten@edu.uwaterloo.ca,82300846,,1
SYDE,M,bquinev,Brendan,Quinevan,bquinev@edu.uwaterloo.ca,74989519,,2
SYDE,M,cbramo,Cedric,Bramo,cbramo@edu.uwaterloo.ca,54886727,,3
SYDE,M,ccauldw,Cori,Cauldwell,ccauldw@edu.uwaterloo.ca,10561374,,6
SYDE,M,cdabbs,Cherin,Dabbs,cdabbs@edu.uwaterloo.ca,88937247,,11
SYDE,M,cderric,Cassie,Derrick,cderric@edu.uwaterloo.ca,68775256,,12
SYDE,M,cgerrit,Carolyne,Gerritzen,cgerrit@edu.uwaterloo.ca,44058199,,13
SYDE,M,clomis,Calypso,Lomis,clomis@edu.uwaterloo.ca,23039005,,15
SYDE,M,cmatthe,Cindelyn,Matthensen,cmatthe@edu.uwaterloo.ca,43222817,,16
SYDE,M,cpascho,Constantino,Pascho,cpascho@edu.uwaterloo.ca,75169976,,1
SYDE,M,csayle,Coraline,Sayle,csayle@edu.uwaterloo.ca,12196304,,2
SYDE,M,csherbr,Corly,Sherbrooke,csherbr@edu.uwaterloo.ca,97749994,,3
SYDE,M,cspark,Cecilius,Spark,cspark@edu.uwaterloo.ca,65437044,,6
SYDE,M,dboulds,Dolorita,Bouldstridge,dboulds@edu.uwaterloo.ca,28034405,,11
SYDE,M,dmacgah,Darleen,MacGahey,dmacgah@edu.uwaterloo.ca,37282443,,12
SYDE,M,drozier,Duncan,Rozier,drozier@edu.uwaterloo.ca,95771295,,13
SYDE,M,ebashfo,Emmy,Bashford,ebashfo@edu.uwaterloo.ca,74591047,,15
SYDE,M,emoorcr,Esteban,Moorcraft,emoorcr@edu.uwaterloo.ca,91474422,,16
SYDE,M,etreagu,Evangelin,Treagus,etreagu@edu.uwaterloo.ca,33994970,,1
SYDE,M,etuckwo,Eberhard,Tuckwood,etuckwo@edu.uwaterloo.ca,33036708,,2
SYDE,M,fmacale,Floris,MacAlees,fmacale@edu.uwaterloo.ca,15479314,,3
SYDE,M,fwinks,Franky,Winks,fwinks@edu.uwaterloo.ca,78377162,,6
SYDE,M,gadkin,Gretal,Adkin,gadkin@edu.uwaterloo.ca,95384222,,11
SYDE,M,gsacaze,Gregoire,Sacaze,gsacaze@edu.uwaterloo.ca,73067153,,12
SYDE,M,gstrett,Garnette,Strettell,gstrett@edu.uwaterloo.ca,21458797,,13
SYDE,M,hdarrin,Hubey,Darrington,hdarrin@edu.uwaterloo.ca,19137868,,15
SYDE,M,ipaumie,Iain,Paumier,ipaumie@edu.uwaterloo.ca,22742150,,16
SYDE,M,islite,Isac,Slite,islite@edu.uwaterloo.ca,57505093,,1
SYDE,M,jeskrig,Jameson,Eskrigg,jeskrig@edu.uwaterloo.ca,32717753,,2
SYDE,M,jquinev,Jaime,Quinevan,jquinev@edu.uwaterloo.ca,48739978,,3
SYDE,M,jstripp,Jeffry,Strippel,jstripp@edu.uwaterloo.ca,18757508,,6
SYDE,M,jsturdg,Janka,Sturdgess,jsturdg@edu.uwaterloo.ca,36394542,,11
SYDE,M,jthirtl,Jesselyn,Thirtle,jthirtl@edu.uwaterloo.ca,72961526,,12
SYDE,M,jyanyus,Jose,Yanyushkin,jyanyus@edu.uwaterloo.ca,59126590,,13
SYDE,M,kcrunkh,Kimberlee,Crunkhorn,kcrunkh@edu.uwaterloo.ca,35500893,,15
SYDE,M,kmattia,Keen,Mattiazzi,kmattia@edu.uwaterloo.ca,53305407,,16
SYDE,M,kmundel,Kendre,Mundell,kmundel@edu.uwaterloo.ca,90149245,,1
SYDE,M,kzecchi,Kathryn,Zecchii,kzecchi@edu.uwaterloo.ca,76252543,,2
SYDE,M,ldell c,Lezley,Dell Casa,ldell c@edu.uwaterloo.ca,71384443,,3
SYDE,M,lhammer,Leonidas,Hammerberger,lhammer@edu.uwaterloo.ca,92536509,,6
SYDE,M,lmeddic,Leon,Meddick,lmeddic@edu.uwaterloo.ca,58704983,,11
SYDE,M,lpetrow,Legra,Petrowsky,lpetrow@edu.uwaterloo.ca,63286670,,12
SYDE,M,markill,Maren,Arkill,markill@edu.uwaterloo.ca,98635113,,13
SYDE,M,mcasill,Millicent,Casillis,mcasill@edu.uwaterloo.ca,22628428,,15
SYDE,M,mchartm,Mart,Chartman,mchartm@edu.uwaterloo.ca,36730426,,16
SYDE,M,mdengel,Moe,Dengel,mdengel@edu.uwaterloo.ca,55459941,,1
SYDE,M,mrudige,Melonie,Rudiger,mrudige@edu.uwaterloo.ca,26941946,,2
SYDE,M,ndomke,Nessi,Domke,ndomke@edu.uwaterloo.ca,20797507,,3
SYDE,M,nmackla,Neile,Macklam,nmackla@edu.uwaterloo.ca,22603646,,6
SYDE,M,npaton,Nada,Paton,npaton@edu.uwaterloo.ca,54161518,,11
SYDE,M,npawlow,Noland,Pawlowicz,npawlow@edu.uwaterloo.ca,37471857,,12
SYDE,M,npolott,Nathanial,Polotti,npolott@edu.uwaterloo.ca,14342908,,13
SYDE,M,ocobby,Orton,Cobby,ocobby@edu.uwaterloo.ca,21722963,,15
SYDE,M,ojoblin,Olenka,Jobling,ojoblin@edu.uwaterloo.ca,41153656,,16
SYDE,M,pbraike,Patton,Braikenridge,pbraike@edu.uwaterloo.ca,27106708,,1
SYDE,M,rhollya,Roth,Hollyard,rhollya@edu.uwaterloo.ca,72152408,,2
SYDE,M,rlacaze,Redford,Lacaze,rlacaze@edu.uwaterloo.ca,97408426,,3
SYDE,M,rmacari,Robbyn,Macari,rmacari@edu.uwaterloo.ca,39076165,,6
SYDE,M,rmallin,Roseline,Mallinder,rmallin@edu.uwaterloo.ca,67957693,,11
SYDE,M,rrosenb,Rip,Rosenberg,rrosenb@edu.uwaterloo.ca,39277672,,12
SYDE,M,sgregor,Shena,Gregoraci,sgregor@edu.uwaterloo.ca,10756614,,13
SYDE,M,tgildin,Thaddeus,Gilding,tgildin@edu.uwaterloo.ca,83365359,,15
SYDE,M,tlother,Travus,Lotherington,tlother@edu.uwaterloo.ca,33651998,,16
SYDE,M,tmansfi,Terrill,Mansfield,tmansfi@edu.uwaterloo.ca,48629586,,1
SYDE,M,twarder,Trevor,Warder,twarder@edu.uwaterloo.ca,95314046,,2
SYDE,M,uwhitti,Urson,Whittington,uwhitti@edu.uwaterloo.ca,73261010,,3
SYDE,M,vborrot,Velma,Borrott,vborrot@edu.uwaterloo.ca,47837932,,6
SYDE,M,vkohrdi,Vitia,Kohrding,vkohrdi@edu.uwaterloo.ca,31363079,,11
SYDE,M,whexham,Whit,Hexham,whexham@edu.uwaterloo.ca,96664367,,12
SYDE,M,wreap,Wolfie,Reap,wreap@edu.uwaterloo.ca,67544509,,13
SYDE,M,wshewen,Wendi,Shewen,wshewen@edu.uwaterloo.ca,46986453,,15
